id,keywords
24257,[]
34444,"[{'id': 108, 'name': 'transvestism'}, {'id': 10768, 'name': 'lesbian'}, {'id': 33602, 'name': 'cowgirl'}, {'id': 163726, 'name': 'hitchhiking'}, {'id': 198588, 'name': 'lbgt'}]"
26141,"[{'id': 11931, 'name': 'spoof'}, {'id': 155790, 'name': 'private detective'}]"
10997,"[{'id': 237, 'name': 'gay'}, {'id': 478, 'name': 'china'}, {'id': 3679, 'name': 'society'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 10183, 'name': 'independent film'}, {'id': 12392, 'name': 'best friend'}, {'id': 33683, 'name': 'beijing'}]"
50463,[]
10443,"[{'id': 9872, 'name': 'grief'}, {'id': 10617, 'name': 'disaster'}, {'id': 33720, 'name': 'guilt'}, {'id': 159315, 'name': 'mental health'}]"
20239,"[{'id': 898, 'name': 'hip-hop'}, {'id': 4048, 'name': 'musician'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 11931, 'name': 'spoof'}]"
16297,"[{'id': 960, 'name': 'homeless person'}, {'id': 9798, 'name': 'law school'}, {'id': 41267, 'name': 'bum'}, {'id': 171162, 'name': 'harvard law school'}, {'id': 207844, 'name': 'college student'}]"
18551,"[{'id': 395, 'name': 'gambling'}, {'id': 572, 'name': 'sex'}, {'id': 642, 'name': 'robbery'}, {'id': 1556, 'name': 'texas'}, {'id': 2483, 'name': 'nudity'}, {'id': 2781, 'name': 'roadhouse'}, {'id': 3423, 'name': 'liquor'}, {'id': 3739, 'name': 'funeral'}, {'id': 9826, 'name': 'murder'}, {'id': 9840, 'name': 'romance'}, {'id': 15295, 'name': 'confrontation'}, {'id': 159607, 'name': 'grifter'}, {'id': 195402, 'name': 'film noir'}, {'id': 197573, 'name': 'solitary'}]"
25440,[]
9024,"[{'id': 612, 'name': 'hotel'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 9433, 'name': 'concierge'}, {'id': 9758, 'name': 'deception'}, {'id': 11869, 'name': 'mistress'}]"
37233,"[{'id': 1812, 'name': 'fbi'}, {'id': 3703, 'name': 'law'}, {'id': 6335, 'name': 'tennessee'}, {'id': 10909, 'name': 'lawyer'}, {'id': 162813, 'name': 'law firm'}, {'id': 208043, 'name': 'bar exam'}]"
1634,"[{'id': 1751, 'name': 'social work'}, {'id': 2438, 'name': 'social worker'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 4676, 'name': 'whale'}, {'id': 6089, 'name': 'freedom'}, {'id': 12392, 'name': 'best friend'}, {'id': 155582, 'name': 'amusement park'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
13815,"[{'id': 1601, 'name': 'war on drugs'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2235, 'name': 'drug mule'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 6691, 'name': 'drug scene'}, {'id': 6712, 'name': 'death of a child'}, {'id': 9748, 'name': 'revenge'}, {'id': 14964, 'name': 'drug'}, {'id': 15155, 'name': 'witness to murder'}, {'id': 34079, 'name': 'death'}]"
5503,"[{'id': 520, 'name': 'chicago'}, {'id': 797, 'name': 'showdown'}, {'id': 1568, 'name': 'undercover'}, {'id': 3262, 'name': 'surgeon'}, {'id': 3437, 'name': 'death sentence'}, {'id': 3440, 'name': 'doomed man'}, {'id': 3442, 'name': 'lethal injection'}, {'id': 3713, 'name': 'chase'}, {'id': 9714, 'name': 'remake'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10562, 'name': 'on the run'}, {'id': 10663, 'name': 'train crash'}, {'id': 10685, 'name': 'escape'}, {'id': 10718, 'name': 'fugitive'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11207, 'name': 'u.s. marshal'}, {'id': 13005, 'name': 'doctor'}, {'id': 14601, 'name': 'explosion'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18118, 'name': 'disguise'}, {'id': 173976, 'name': 'one armed man'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 187844, 'name': 'flashback'}, {'id': 226376, 'name': 'corrupt cop'}, {'id': 226499, 'name': 'manhunt'}, {'id': 227824, 'name': 'bus accident'}, {'id': 227825, 'name': 'storm drain'}]"
35588,"[{'id': 4616, 'name': 'apache'}, {'id': 6165, 'name': 'historical figure'}, {'id': 10322, 'name': 'native american'}, {'id': 15126, 'name': 'historical'}, {'id': 156234, 'name': 'cavalry'}, {'id': 194581, 'name': 'geronimo'}]"
2087,"[{'id': 159588, 'name': 'suicide by hanging'}, {'id': 159595, 'name': 'sexual torture'}, {'id': 159600, 'name': 'exploding truck'}, {'id': 159601, 'name': 'cuckold'}, {'id': 159602, 'name': 'garbage dump'}]"
41579,[]
18620,"[{'id': 9833, 'name': 'lesbian relationship'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
41006,"[{'id': 2702, 'name': 'golf'}]"
4916,[]
2019,"[{'id': 2411, 'name': 'new orleans'}, {'id': 3070, 'name': 'mercenary'}, {'id': 4323, 'name': 'hunting human beings'}, {'id': 10594, 'name': 'money'}, {'id': 13017, 'name': 'drifter'}, {'id': 15137, 'name': 'union'}, {'id': 41599, 'name': 'sailor'}, {'id': 207678, 'name': 'human prey'}]"
31642,"[{'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 5565, 'name': 'biography'}, {'id': 15162, 'name': 'dog'}, {'id': 208176, 'name': 'immigrant experience'}]"
9255,"[{'id': 1400, 'name': 'swordplay'}, {'id': 4289, 'name': 'secret agent'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 8421, 'name': 'saddam hussein'}, {'id': 9755, 'name': 'parody'}, {'id': 15087, 'name': 'iraq war'}]"
26271,"[{'id': 5595, 'name': 'sleepover'}, {'id': 10183, 'name': 'independent film'}, {'id': 12392, 'name': 'best friend'}]"
10612,"[{'id': 1209, 'name': 'wales'}, {'id': 2504, 'name': 'world war i'}, {'id': 5331, 'name': 'village'}, {'id': 214527, 'name': 'cartographer'}]"
2259,"[{'id': 1291, 'name': 'central and south america'}, {'id': 3009, 'name': 'farm worker'}, {'id': 4932, 'name': 'farm'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 6451, 'name': 'santiago'}, {'id': 11627, 'name': 'paranormal phenomena'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 155881, 'name': 'estate'}, {'id': 208720, 'name': 'family estate'}]"
16097,[]
11934,"[{'id': 236, 'name': 'suicide'}, {'id': 242, 'name': 'new york'}, {'id': 417, 'name': 'corruption'}, {'id': 736, 'name': 'journalist'}, {'id': 1436, 'name': 'inventor'}, {'id': 1568, 'name': 'undercover'}, {'id': 4290, 'name': 'toy'}, {'id': 4812, 'name': 'plan'}, {'id': 5306, 'name': 'boss'}, {'id': 5340, 'name': 'investigation'}, {'id': 6129, 'name': 'company'}, {'id': 6133, 'name': 'industry'}, {'id': 8508, 'name': 'party'}, {'id': 10594, 'name': 'money'}, {'id': 203525, 'name': 'board'}, {'id': 203528, 'name': 'stocks'}]"
106143,"[{'id': 15300, 'name': 'father daughter relationship'}, {'id': 207716, 'name': 'actor'}, {'id': 208186, 'name': 'unsuccessful'}]"
12475,"[{'id': 2470, 'name': 'education'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 6054, 'name': 'friendship'}, {'id': 6091, 'name': 'war'}, {'id': 156052, 'name': 'unemployment'}]"
9386,"[{'id': 591, 'name': 'cia'}, {'id': 782, 'name': 'assassin'}, {'id': 795, 'name': 'running'}, {'id': 833, 'name': 'white house'}, {'id': 840, 'name': 'usa president'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 10333, 'name': 'stalking'}, {'id': 15134, 'name': 'election'}, {'id': 33632, 'name': 'apartment'}, {'id': 41249, 'name': 'secret service'}, {'id': 208633, 'name': 'secret service agent'}]"
7984,"[{'id': 258, 'name': 'bomb'}, {'id': 378, 'name': 'prison'}, {'id': 494, 'name': 'father son relationship'}, {'id': 818, 'name': 'based on novel'}, {'id': 1228, 'name': '1970s'}, {'id': 5565, 'name': 'biography'}, {'id': 6150, 'name': 'faith'}, {'id': 11018, 'name': 'irish'}, {'id': 11038, 'name': 'trial'}, {'id': 11196, 'name': 'rebellion'}, {'id': 13006, 'name': 'torture'}, {'id': 13015, 'name': 'terrorism'}, {'id': 33519, 'name': 'courtroom'}]"
59930,[]
15765,"[{'id': 156306, 'name': 'price of fame'}, {'id': 164409, 'name': 'tina turner'}, {'id': 164414, 'name': 'black woman'}, {'id': 164431, 'name': 'cameo appearance by real life subject'}, {'id': 164443, 'name': 'african american music'}, {'id': 164866, 'name': 'black family'}]"
31643,[]
6,"[{'id': 520, 'name': 'chicago'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 4487, 'name': 'boxing match'}, {'id': 10685, 'name': 'escape'}, {'id': 162914, 'name': 'one night'}]"
329,"[{'id': 911, 'name': 'exotic island'}, {'id': 1718, 'name': 'dna'}, {'id': 1719, 'name': 'paleontology'}, {'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 1764, 'name': 'triceratops'}, {'id': 1765, 'name': 'brontosaurus'}, {'id': 1767, 'name': 'electric fence'}, {'id': 2041, 'name': 'island'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 155582, 'name': 'amusement park'}, {'id': 158340, 'name': 'theme park'}, {'id': 178010, 'name': 'jurassic park'}]"
10909,"[{'id': 387, 'name': 'california'}, {'id': 736, 'name': 'journalist'}, {'id': 917, 'name': 'journalism'}, {'id': 1003, 'name': 'photographer'}, {'id': 3306, 'name': 'highway'}, {'id': 10714, 'name': 'serial killer'}, {'id': 206977, 'name': 'hitchhike'}]"
507,"[{'id': 90, 'name': 'paris'}, {'id': 549, 'name': 'prostitute'}, {'id': 642, 'name': 'robbery'}, {'id': 726, 'name': 'drug abuse'}, {'id': 740, 'name': 'aids'}, {'id': 974, 'name': 'bank'}, {'id': 1416, 'name': 'jazz'}, {'id': 1562, 'name': 'hostage'}, {'id': 1759, 'name': 'night life'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1953, 'name': 'vault'}, {'id': 2375, 'name': 'junkie'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2671, 'name': 'heroin'}, {'id': 6054, 'name': 'friendship'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 13132, 'name': 'pistol'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 160488, 'name': 'hoodlum'}]"
34024,"[{'id': 171026, 'name': 'marbles'}, {'id': 171028, 'name': 'elevator operator'}, {'id': 171036, 'name': 'bellboy'}, {'id': 171039, 'name': 'lock child'}, {'id': 171040, 'name': 'living alone'}, {'id': 171043, 'name': 'st. louis'}, {'id': 171051, 'name': 'against the odds'}, {'id': 171052, 'name': '\xa0epileptic seizure'}, {'id': 171054, 'name': 'understanding'}]"
29918,"[{'id': 178869, 'name': 'lassie'}]"
9593,"[{'id': 2343, 'name': 'magic'}, {'id': 9732, 'name': 'movie in movie'}, {'id': 11931, 'name': 'spoof'}, {'id': 15252, 'name': 'magical object'}, {'id': 15284, 'name': 'cartoon cat'}, {'id': 48711, 'name': 'ticket'}, {'id': 160612, 'name': 'self-referential'}, {'id': 161849, 'name': 'projectionist'}, {'id': 161868, 'name': ""child's point of view""}]"
42580,[]
22317,"[{'id': 952, 'name': 'lightning'}, {'id': 184671, 'name': 'jack'}]"
1413,"[{'id': 478, 'name': 'china'}, {'id': 164920, 'name': 'opera singer'}]"
12121,"[{'id': 1874, 'name': 'car dealer'}, {'id': 2142, 'name': 'anonymity'}, {'id': 6270, 'name': 'high school'}, {'id': 159141, 'name': 'sperm donor'}]"
2246,"[{'id': 2587, 'name': 'married couple'}, {'id': 4617, 'name': 'insurance fraud'}, {'id': 6431, 'name': 'boarder'}, {'id': 9937, 'name': 'suspense'}, {'id': 168386, 'name': 'child wish'}]"
10502,"[{'id': 1328, 'name': 'secret'}, {'id': 3301, 'name': 'suspicion'}, {'id': 3868, 'name': 'face transplant'}, {'id': 6054, 'name': 'friendship'}, {'id': 6271, 'name': 'boarding school'}, {'id': 9673, 'name': 'love'}]"
10440,"[{'id': 5340, 'name': 'investigation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10183, 'name': 'independent film'}, {'id': 10226, 'name': 'neighbor'}, {'id': 155231, 'name': 'reference to william shakespeare'}, {'id': 163335, 'name': 'man with glasses'}, {'id': 167451, 'name': 'woman with glasses'}, {'id': 168346, 'name': 'manhattan, new york city'}]"
9516,"[{'id': 577, 'name': 'black people'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6110, 'name': 'weapon'}, {'id': 6147, 'name': 'delinquency'}, {'id': 12670, 'name': 'los angeles'}]"
2320,"[{'id': 258, 'name': 'bomb'}, {'id': 1336, 'name': 'ransom'}, {'id': 1562, 'name': 'hostage'}, {'id': 3800, 'name': 'airplane'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4460, 'name': 'terror cell'}, {'id': 5422, 'name': 'special unit'}, {'id': 9758, 'name': 'deception'}, {'id': 10084, 'name': 'rescue'}, {'id': 10185, 'name': 'covert operation'}, {'id': 10617, 'name': 'disaster'}, {'id': 10950, 'name': 'shootout'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 18420, 'name': 'surveillance'}, {'id': 161998, 'name': 'night vision goggles'}, {'id': 185266, 'name': 'flight attendant'}, {'id': 185692, 'name': 'intelligence agent'}, {'id': 187844, 'name': 'flashback'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 220935, 'name': 'nerve gas'}]"
5879,"[{'id': 233, 'name': 'japan'}, {'id': 931, 'name': 'jealousy'}, {'id': 1411, 'name': 'brothel'}, {'id': 2483, 'name': 'nudity'}, {'id': 2983, 'name': 'passion'}, {'id': 4115, 'name': 'longing'}, {'id': 4342, 'name': 'geisha'}, {'id': 4481, 'name': 'deceived wife'}, {'id': 5502, 'name': 'castration'}, {'id': 5579, 'name': 'strangle'}, {'id': 10183, 'name': 'independent film'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 13059, 'name': 'prostitution'}, {'id': 197508, 'name': 'erotic 70s'}]"
83718,"[{'id': 248, 'name': 'date'}, {'id': 4433, 'name': 'conversation'}, {'id': 11677, 'name': 'secretary'}, {'id': 208467, 'name': 'dinner date'}]"
11971,"[{'id': 497, 'name': 'shakespeare'}, {'id': 1338, 'name': 'bachelor'}, {'id': 1605, 'name': 'new love'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 4320, 'name': 'lover'}, {'id': 13027, 'name': 'wedding'}, {'id': 34038, 'name': 'intrigue'}]"
2625,"[{'id': 894, 'name': 'depression'}, {'id': 2726, 'name': 'therapist'}, {'id': 166927, 'name': 'symphony'}, {'id': 207592, 'name': 'piano'}, {'id': 208167, 'name': 'psychiatrist patient relationship'}, {'id': 220448, 'name': 'bipolar disorder'}]"
31911,"[{'id': 1992, 'name': 'professor'}, {'id': 6054, 'name': 'friendship'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 174916, 'name': 'bowling alley'}, {'id': 208125, 'name': 'alimony'}]"
788,"[{'id': 582, 'name': 'san francisco'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2341, 'name': 'nanny'}, {'id': 2546, 'name': 'mask'}, {'id': 4056, 'name': 'custody battle'}, {'id': 167808, 'name': 'fake identity'}]"
21450,"[{'id': 228653, 'name': 'reference to the book of revelation'}]"
11231,"[{'id': 779, 'name': 'martial arts'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 3436, 'name': 'karate'}, {'id': 9748, 'name': 'revenge'}, {'id': 160243, 'name': 'classmate'}]"
41588,"[{'id': 1873, 'name': 'yuppie'}, {'id': 8201, 'name': 'satire'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 208283, 'name': 'failing business'}]"
10447,"[{'id': 378, 'name': 'prison'}, {'id': 2041, 'name': 'island'}, {'id': 3713, 'name': 'chase'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9774, 'name': 'prison guard'}, {'id': 10685, 'name': 'escape'}, {'id': 10787, 'name': 'jungle'}, {'id': 40847, 'name': 'near future'}, {'id': 162380, 'name': 'ex soldier'}, {'id': 235648, 'name': 'prisoners'}]"
31586,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 9935, 'name': 'travel'}, {'id': 11336, 'name': 'young boy'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 161155, 'name': 'kids'}]"
9300,"[{'id': 212, 'name': 'london england'}, {'id': 2011, 'name': 'queen'}, {'id': 7153, 'name': 'queen elizabeth i'}, {'id': 11402, 'name': 'androgyny'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 177998, 'name': 'nobility'}, {'id': 187056, 'name': 'woman director'}, {'id': 190071, 'name': 'gender bender'}]"
9559,"[{'id': 1562, 'name': 'hostage'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 12414, 'name': 'escaped convict'}, {'id': 170865, 'name': 'child kidnapping'}, {'id': 177609, 'name': 'criminologist'}, {'id': 208992, 'name': '1960s'}]"
9800,"[{'id': 237, 'name': 'gay'}, {'id': 740, 'name': 'aids'}, {'id': 1013, 'name': 'homophobia'}, {'id': 1417, 'name': 'jurors'}, {'id': 6148, 'name': 'court'}, {'id': 9104, 'name': 'partner'}, {'id': 9766, 'name': 'hiv'}, {'id': 10909, 'name': 'lawyer'}, {'id': 41589, 'name': 'dying'}, {'id': 186782, 'name': 'discrimination'}, {'id': 207968, 'name': 'judiciary'}]"
713,"[{'id': 128, 'name': 'love triangle'}, {'id': 388, 'name': 'scotland'}, {'id': 456, 'name': 'mother'}, {'id': 596, 'name': 'adultery'}, {'id': 738, 'name': 'sexuality'}, {'id': 931, 'name': 'jealousy'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1533, 'name': 'isolation'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1942, 'name': 'strangeness'}, {'id': 2060, 'name': 'penalty'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2658, 'name': 'new zealand'}, {'id': 2659, 'name': 'maori'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 3590, 'name': 'piano lessons'}, {'id': 3591, 'name': 'settler'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 6038, 'name': 'marriage'}, {'id': 7879, 'name': 'secret love'}, {'id': 187056, 'name': 'woman director'}]"
8291,"[{'id': 1014, 'name': 'loss of lover'}, {'id': 1647, 'name': 'sadness'}, {'id': 12670, 'name': 'los angeles'}, {'id': 167043, 'name': 'road movie'}]"
18133,"[{'id': 579, 'name': 'american football'}, {'id': 6075, 'name': 'sport'}]"
25557,[]
22588,"[{'id': 1224, 'name': 'radio station'}, {'id': 2135, 'name': 'radio'}, {'id': 13028, 'name': 'writer'}, {'id': 14530, 'name': 'director'}]"
10872,"[{'id': 65, 'name': 'holiday'}, {'id': 642, 'name': 'robbery'}, {'id': 1437, 'name': 'burglar'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1562, 'name': 'hostage'}, {'id': 1936, 'name': 'blackmail'}, {'id': 1991, 'name': 'santa claus'}, {'id': 2374, 'name': 'bad mother-in-law'}, {'id': 2797, 'name': 'mother-in-law'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 6149, 'name': 'police'}, {'id': 9727, 'name': 'thief'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10958, 'name': 'man hunt'}, {'id': 12997, 'name': 'dinner'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 207317, 'name': 'christmas'}, {'id': 215334, 'name': 'marriage counseling'}]"
1245,"[{'id': 918, 'name': 'newspaper'}, {'id': 1307, 'name': 'butler'}, {'id': 1655, 'name': 'country house'}, {'id': 1797, 'name': 'loyalty'}, {'id': 2382, 'name': 'flower'}, {'id': 2652, 'name': 'nazis'}, {'id': 11508, 'name': 'jewish'}, {'id': 14905, 'name': 'britain'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 33360, 'name': 'employer'}]"
11858,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 1004, 'name': 'commercial'}, {'id': 5920, 'name': 'advertising expert'}, {'id': 8066, 'name': 'kaserne'}, {'id': 9479, 'name': 'stau'}, {'id': 13065, 'name': 'soldier'}, {'id': 156052, 'name': 'unemployment'}, {'id': 187056, 'name': 'woman director'}, {'id': 193547, 'name': 'teachers and students'}]"
7007,"[{'id': 233, 'name': 'japan'}, {'id': 279, 'name': 'usa'}, {'id': 417, 'name': 'corruption'}, {'id': 703, 'name': 'detective'}, {'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 907, 'name': 'japanese'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 4530, 'name': 'parking garage'}, {'id': 6129, 'name': 'company'}, {'id': 6149, 'name': 'police'}, {'id': 8508, 'name': 'party'}, {'id': 9826, 'name': 'murder'}, {'id': 12570, 'name': 'whodunit'}, {'id': 18100, 'name': 'seppuku'}, {'id': 167618, 'name': 'bulletproof vest'}]"
10467,"[{'id': 271, 'name': 'competition'}, {'id': 3179, 'name': 'sanatorium'}, {'id': 4344, 'name': 'musical'}, {'id': 6165, 'name': 'historical figure'}, {'id': 8890, 'name': 'cornflakes'}]"
5550,"[{'id': 679, 'name': 'cyborg'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6149, 'name': 'police'}, {'id': 9663, 'name': 'sequel'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 33699, 'name': 'policeman'}, {'id': 184213, 'name': 'robocop'}]"
8005,"[{'id': 616, 'name': 'witch'}, {'id': 2005, 'name': 'tree house'}, {'id': 4147, 'name': 'robin hood'}, {'id': 5774, 'name': 'forest'}, {'id': 6128, 'name': 'taxes'}, {'id': 9727, 'name': 'thief'}, {'id': 9755, 'name': 'parody'}, {'id': 11715, 'name': 'arrow'}, {'id': 11931, 'name': 'spoof'}, {'id': 12380, 'name': 'tournament'}]"
2088,"[{'id': 4668, 'name': 'police operation'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 6149, 'name': 'police'}, {'id': 6220, 'name': 'mafia boss'}, {'id': 9937, 'name': 'suspense'}, {'id': 10978, 'name': 'bad cop'}, {'id': 12366, 'name': 'hitwoman'}]"
10412,"[{'id': 379, 'name': 'skinhead'}, {'id': 836, 'name': 'resistance'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2652, 'name': 'nazis'}, {'id': 6218, 'name': 'right wing radicalism'}, {'id': 14819, 'name': 'violence'}, {'id': 207915, 'name': 'white supremacists'}]"
47889,"[{'id': 10183, 'name': 'independent film'}]"
14534,"[{'id': 579, 'name': 'american football'}, {'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}, {'id': 10235, 'name': 'family relationships'}, {'id': 160190, 'name': 'aspiration'}]"
56583,"[{'id': 222, 'name': 'schizophrenia'}, {'id': 1003, 'name': 'photographer'}, {'id': 2981, 'name': 'homelessness'}, {'id': 6025, 'name': 'photography'}, {'id': 10183, 'name': 'independent film'}, {'id': 14512, 'name': 'new york city'}]"
41878,[]
424,"[{'id': 1382, 'name': 'factory'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 1701, 'name': 'hero'}, {'id': 1739, 'name': 'holocaust'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2652, 'name': 'nazis'}, {'id': 3599, 'name': 'defense industry'}, {'id': 5565, 'name': 'biography'}, {'id': 194409, 'name': 'the holocaust'}]"
35233,"[{'id': 1480, 'name': 'baseball'}, {'id': 1484, 'name': 'pitcher'}, {'id': 6075, 'name': 'sport'}, {'id': 170652, 'name': 'father figure'}, {'id': 191043, 'name': 'mentally ill'}]"
14291,"[{'id': 316, 'name': 'chess'}, {'id': 2348, 'name': 'hustler'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 14512, 'name': 'new york city'}]"
103413,"[{'id': 236, 'name': 'suicide'}, {'id': 2438, 'name': 'social worker'}, {'id': 5331, 'name': 'village'}, {'id': 6783, 'name': 'orphanage'}, {'id': 13014, 'name': 'orphan'}, {'id': 194430, 'name': 'small village'}]"
11236,"[{'id': 818, 'name': 'based on novel'}, {'id': 964, 'name': 'servant'}, {'id': 1328, 'name': 'secret'}, {'id': 2105, 'name': 'garden'}, {'id': 6464, 'name': 'uncle'}, {'id': 9180, 'name': 'yorkshire'}, {'id': 10183, 'name': 'independent film'}, {'id': 12663, 'name': 'little girl'}, {'id': 13014, 'name': 'orphan'}, {'id': 14636, 'name': 'india'}, {'id': 14659, 'name': 'girl'}, {'id': 170344, 'name': 'imagination'}, {'id': 187056, 'name': 'woman director'}, {'id': 193263, 'name': 'old mansion'}, {'id': 196727, 'name': 'fantasy life'}, {'id': 210200, 'name': 'english garden'}]"
11592,"[{'id': 3451, 'name': 'housewife'}, {'id': 4556, 'name': 'protection'}, {'id': 6170, 'name': 'motherly love'}, {'id': 7717, 'name': 'evil mother'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 168196, 'name': 'perfection'}]"
8850,"[{'id': 242, 'name': 'new york'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 155494, 'name': 'radio series'}, {'id': 189115, 'name': 'invisibility'}, {'id': 190034, 'name': 'the shadow'}]"
10445,"[{'id': 1338, 'name': 'bachelor'}, {'id': 4327, 'name': 'stroke of fate'}, {'id': 5301, 'name': 'brother'}, {'id': 8095, 'name': 'oxford'}, {'id': 10818, 'name': 'author'}, {'id': 13072, 'name': 'falling in love'}]"
695,"[{'id': 236, 'name': 'suicide'}, {'id': 697, 'name': 'loss of son'}, {'id': 720, 'name': 'helicopter'}, {'id': 1332, 'name': 'cheating'}, {'id': 1495, 'name': 'fishing'}, {'id': 1850, 'name': 'daily life'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3131, 'name': 'modern society'}, {'id': 3457, 'name': 'cellist'}, {'id': 3521, 'name': 'earthquake'}, {'id': 12670, 'name': 'los angeles'}]"
43535,[]
12519,"[{'id': 293, 'name': 'female nudity'}, {'id': 1499, 'name': 'pastor'}, {'id': 2587, 'name': 'married couple'}, {'id': 3182, 'name': 'seduction'}, {'id': 5918, 'name': 'painting'}, {'id': 6023, 'name': 'drawing and painting'}, {'id': 161216, 'name': 'blasphemy'}]"
23210,"[{'id': 3202, 'name': 'con man'}, {'id': 14512, 'name': 'new york city'}, {'id': 14893, 'name': 'art'}, {'id': 155795, 'name': 'art dealer'}]"
